feature_1,feature_2,feature_3,feature_4,feature_5,target
-3.484044058,-2.58452617,4.332295448,12.51290032,1.356540907,1
-1.844125204,-4.073580209,-5.804372168,9.411917805,-1.315375793,1
-7.400499229,-5.078480568,-7.326023285,4.272360191,-4.064230248,0
3.690866733,-4.438612733,-4.384578615,-5.232826048,-4.47986849,1
3.278935396,-3.561353117,-3.565627553,-9.230557672,-4.759038964,1
0.6978584252,2.834449405,7.250643942,-6.799067049,-3.698613237,0
-5.772420018,1.809040703,-8.077859212,-9.21258931,-3.046789723,1
4.996559474,5.431221322,-4.762463977,2.195909061,6.247651449,0
6.466641458,-6.052712024,5.833678586,2.780563709,-8.705394019,1
4.70534658,-5.831164628,2.796072911,5.760133505,-1.691174423,1
-5.035644286,-9.792846066,-0.6797357586,-2.960411001,8.094218835,1
-9.746912628,-3.651543356,5.638365629,1.393308886,-1.389765712,1
1.914712152,-5.558446747,-5.063729989,0.888179879,6.245584219,1
1.158255925,3.202875924,-13.12191454,1.294233195,3.246590264,1
-0.2177345044,-1.972778884,7.052202208,1.976687244,-7.963660385,0
4.737322505,0.7757005084,-1.768654247,7.982297882,-10.30101194,1
-4.495274515,-1.53262266,7.035121704,-0.1327871651,-8.481332737,1
-3.423200465,-4.633685592,7.055481407,-3.001315056,10.19916401,1
9.70954085,-4.945228853,8.212639294,2.759758955,1.485198443,1
5.264989181,-3.377802328,7.890753514,-1.724337171,-6.295475412,1
8.342675547,4.2722561,9.451307159,4.159103839,-1.233791223,1
-3.353847552,4.63530128,-0.9474001508,6.959417553,9.323874137,0
3.952355689,0.7536366057,2.422265644,3.849857191,-9.171812533,0
-5.236384494,4.179839994,-9.263982596,3.767034828,4.908899074,0
-3.66575552,8.911790677,-2.4373514,-6.719631257,0.2193110025,1
-8.248983747,4.785559261,3.39721838,-6.442949149,-0.00180143096,1
4.82349406,-9.699904107,-0.3364745004,4.97499653,1.334900671,1
-6.955655132,-4.852296221,-3.690202031,3.653081438,6.716508621,1
-12.30988604,2.127592758,2.784069649,-1.233459518,1.915094926,0
-0.08119280673,-9.285597786,-3.271654307,-5.191366635,-8.492177109,1
-6.640571903,2.159571839,6.068130341,-6.045759863,6.845848093,0
5.792436522,-7.389656381,2.375493556,2.544462175,4.552296158,0
4.957992478,3.250355892,-1.781008682,-3.637628733,6.960543257,1
-6.732915486,5.607347922,5.372017534,4.231041798,-8.512650072,1
8.493272582,1.17527391,0.1308745235,-4.987237548,1.262293783,1
4.006162989,-3.266011456,-9.572011059,2.122722299,-6.793708971,0
9.36266101,5.632071815,5.15261581,-4.633181619,-1.266698181,0
6.899544877,0.7287634445,-1.009296853,9.736691408,-0.2081936902,1
-6.600040702,-2.349440905,6.935069593,0.1986044198,1.668818801,1
7.535491105,-2.978721574,0.9263794067,3.363767778,4.708553826,1
-9.159744944,-0.5825114096,0.2858666986,-8.179616719,-4.21567356,0
-5.866357306,1.403908813,5.338569069,-4.701919912,-3.606455522,1
-2.038969922,-4.491123931,-5.04389851,4.862579128,-6.898320052,0
-4.584310943,5.76852385,-1.76365837,7.249738399,5.834297563,1
-10.63058398,0.9870981591,-7.149806154,1.969752366,-0.1291085845,0
8.283224646,-1.125320639,-5.71676076,1.425044348,-6.277717574,1
2.317339976,-5.98015679,0.778946434,-5.331246986,5.462481874,1
0.8297840769,-4.446488644,9.773832022,-0.897112061,2.051242231,0
8.371224857,-0.8991817058,-4.286984789,-3.116540365,1.011436713,1
-5.625760934,2.193517236,-5.210346642,4.943381341,-3.457537396,1
0.4862585805,6.540167452,-2.563405971,9.054436947,6.118487043,0
-3.715123862,-2.86216631,-8.783494317,9.702114244,1.650777236,1
-4.234791411,2.712823186,1.99957271,6.231731886,-7.271475693,0
-2.026721725,-4.131101186,11.55026504,3.795297404,0.1161768422,0
0.2094999597,2.395986283,10.00464827,9.389500103,1.399878682,1
-7.628700635,-0.9065448245,5.746384372,-0.8095316924,-2.702744566,1
-9.723120039,-4.494055072,-0.1906622328,2.355907284,0.8232584656,0
0.05760164923,7.919519609,6.231031816,4.091623337,-1.646436206,0
-5.269032465,-5.895566557,7.850918604,-6.297429723,2.277070006,0
-3.786551958,1.398191378,-2.572766164,0.3704973146,9.89700415,0
-5.133312827,10.90349842,-4.736334027,-2.42877702,4.736138064,1
0.1878613641,-4.816613451,-2.576754563,7.82778819,-2.975064864,1
-6.44848946,-5.832355661,4.599455586,1.495175843,-1.00502171,1
2.984981026,-8.325755721,-3.824674614,-4.356174755,-3.027752557,0
0.8535494109,-7.744306534,-0.4244463265,-0.4096172897,11.61676498,1
3.955777636,-8.81863861,-0.8070300773,-1.508147218,6.903450643,1
-7.825547289,7.578939029,-1.851444162,3.523214642,3.078896867,1
7.000837461,-3.269005247,1.013526564,-5.403022325,-3.175215458,1
9.205739227,4.712309978,-6.641949537,4.537968377,4.933543282,1
-5.334445904,-7.1987466,-0.9673949065,-2.22766014,-7.604170676,1
-3.517453391,3.697704056,2.622525726,-8.026944544,1.626353728,1
7.262404056,8.81716366,1.441746177,7.354563777,3.057265433,1
-2.897671367,-9.192795966,2.198777213,3.845091547,-5.610405756,1
-8.55866079,-3.086332391,3.134243508,5.108089388,5.030687657,1
3.695229199,1.618609778,2.210470087,-10.17894855,-4.384998517,1
-7.77678784,-3.47996962,-1.93803664,-5.739715995,-3.422142109,0
0.9577256827,-8.421541783,7.065972487,-8.338618418,2.167918633,1
5.958234776,-3.685883265,-6.541206346,-1.960171812,2.069794414,1
-2.409100375,-7.611202552,0.2160220438,-2.636966333,5.40976655,1
5.02070354,2.844161808,3.441228107,-6.672552603,8.90720329,0
-1.02392308,-2.00365003,-2.525498851,3.324813435,11.02290521,1
-3.042890538,10.86966875,2.563599396,-7.540778242,-2.270625471,1
4.895115654,-2.945323535,-5.911631283,-5.386956455,-6.884491829,1
7.855329121,5.143202103,4.905193626,-2.297799429,1.870954249,0
0.8426766916,-1.143494839,-3.196091087,1.937456102,9.165892273,1
-5.412779584,1.037530027,12.66775212,-0.5988433756,-2.189701217,1
3.106603281,8.282967102,3.281498806,6.451093668,6.193272812,0
10.4908584,-2.976124472,-4.070428048,-1.827567583,2.275123166,1
10.15277201,1.947458628,2.621345317,3.751561319,4.022805216,1
-8.785355533,6.223035148,-2.359266374,5.698945343,3.879077965,0
-2.50387016,5.935011662,0.6060856282,-10.03881099,7.304875421,1
3.820127451,0.02759193646,-8.017376624,5.417282762,-3.574994334,0
-8.434378315,3.778814231,8.233205048,5.319762852,-3.807398493,1
8.758610852,-2.445225935,-8.111914574,-1.477414852,6.73213884,1
8.312870538,3.895248188,1.620552338,-3.597507795,0.3936658128,1
-6.061214526,-7.621324247,3.034128237,1.479419973,-7.92353946,0
1.847957786,-0.01416585891,5.848329237,-1.221647253,9.049280329,0
-5.706262571,-6.911463964,0.7608944496,6.208928399,-1.2411612,0
4.612100139,-12.51160728,-2.557505087,0.6935374463,3.341614757,1
-6.148043393,10.22466176,5.856905712,2.770638417,-3.417319504,1
12.21632105,2.780609402,5.018204562,0.2363275644,-3.713688672,1
-2.473117704,2.15598771,-5.935512959,-2.338977199,10.84132268,0
4.562531181,6.407326065,6.009861508,8.356833187,1.08369076,0
5.76669122,5.655626558,8.878466779,-7.130599359,1.042372795,1
6.530053618,-2.740179582,-6.686919287,4.743842058,1.905489067,0
7.085298072,-8.728103654,-0.9988547687,-0.1851345833,-6.448780673,0
-4.754415042,-2.618730618,-3.590707534,-0.9529587711,-10.03675628,1
5.966828357,-2.423164864,-2.454005428,9.765850862,1.063600347,1
12.44786677,2.762687751,4.960710188,2.869482884,-0.758677584,1
-10.93082668,-3.421055796,-0.1350479917,6.142518601,-0.2542293321,0
1.369243276,-6.447520501,-3.719093134,-9.52873847,-6.922870913,1
-3.303002848,-0.8378385463,-4.891928758,-5.05002233,-9.107936443,1
3.087755601,7.86635812,4.56488687,0.2783152863,5.354486319,0
-0.5267572553,-7.511508474,-1.582102364,2.1794409,-6.003895129,1
2.854195676,-4.831406623,3.814899393,-9.788173368,1.466042917,1
0.1823997832,-0.3218715015,3.462377217,8.677502697,5.794481859,0
3.194229691,-8.595301721,3.314617127,1.445790333,-9.94186545,1
-3.554230901,7.722862216,-9.008022337,3.898803553,-0.6162031526,0
-3.856310734,2.445457672,1.93788525,-4.887464537,7.176760791,1
0.02843130953,-3.912792716,-1.666556537,5.158092248,-8.735325895,0
4.836541951,-0.188589076,9.457868149,4.36720406,-3.471102834,1
4.695171752,2.719052201,-5.035658722,7.732304558,2.53292811,0
2.456895834,-7.072103974,-9.899089932,2.509028971,-2.943093675,0
-12.82914137,4.626489634,0.2291480713,-3.138575943,0.3248961392,1
-1.270795479,0.09098722309,13.4321416,-3.634915121,0.8612574065,1
-11.39688739,-0.4834117584,0.2873824695,-3.158303741,1.954430796,1
-5.391633558,-0.5194092867,-1.139380027,0.7386166645,-11.73953833,0
8.375232438,-0.5262549767,1.457193508,4.03941256,-3.337404765,1
-4.111954706,7.344341981,6.308698825,-6.962290513,3.143135266,0
-1.217366602,5.765862977,3.838658071,-3.988659658,10.17979081,0
-3.671334211,7.98673705,5.268898699,-3.880334432,-0.9565812053,0
0.2391214572,-0.318577065,3.365056502,8.486988125,6.122806292,0
1.246204284,-2.509320123,9.029701748,7.261916231,1.370892553,1
-8.790128837,-2.940029814,2.372301897,10.05577854,-1.828486092,1
2.021751031,6.043356461,-3.636368289,-6.543120708,1.831601079,1
1.876476001,4.912814176,-10.6707875,-3.562287635,3.845451288,0
1.201066647,-0.2633442024,4.202782188,2.868920338,8.520211659,1
1.564907454,-9.56704092,0.2984076499,1.602872869,1.834269373,1
-9.365700447,-0.4852221926,-2.033323118,2.338308686,-4.842119798,0
-0.4038192976,-5.596958915,-0.1108959042,-5.692291242,-10.25165857,0
7.696727097,1.579185631,-6.795113858,-5.374502597,-7.694654913,1
-1.338724246,-10.87949701,3.390254342,-5.580758854,-5.762435978,1
-8.77224521,-2.8280972,-4.949512818,-4.978774172,5.896075882,0
2.399405735,-6.854994237,-5.313460692,-3.237979509,2.921391844,1
4.052636338,6.172011706,-4.308349902,-8.520467207,-4.829303253,0
-5.139802233,10.31473117,5.127156011,2.358745148,-2.08262969,0
9.203389348,2.59581488,-7.10469248,-0.7965957118,-7.310824143,1
-3.844572848,6.185763806,-3.501656287,-10.01876302,1.821641142,0
0.803569254,6.81174948,-3.357898535,3.679753731,-7.009869855,0
3.436750255,6.808155463,-7.178439235,-2.365215424,2.390299777,0
-0.8590866117,-9.73376776,0.383140896,-6.534422849,5.538073354,0
-11.24951007,1.873812906,1.748898212,-1.182736889,-3.07893438,1
2.771333488,-3.971412645,-3.088008066,7.492756835,-3.297027979,1
-2.646919379,6.358081587,0.6176372898,-4.778493545,9.917315158,0
6.905288622,-6.483204991,0.8596640261,-0.2016637184,3.083075023,1
1.133587559,-9.097746992,-0.9381045487,3.405181656,-1.862975219,1
1.338249612,8.068936443,-3.858128481,-0.3761172979,-4.251438939,1
1.832125787,3.792632198,1.30974089,-3.784881462,10.49850024,1
-1.180474149,-12.21433688,-5.066451701,4.175610669,1.520459844,1
-10.06207296,-3.900401761,3.513082336,-5.451054713,-3.238179861,0
-8.57404474,10.07854135,-1.886964501,-3.891779336,1.483974293,1
-4.496378626,5.091285118,11.7392141,1.67946242,-3.038363612,1
2.285738672,7.052769656,6.100434621,-7.225231661,-7.18432765,1
6.767072781,-4.445961391,2.634191894,6.032716509,-7.752903835,0
-3.760889605,7.272655129,-4.159542833,-2.607992709,10.24015499,1
10.67826827,-6.940491648,3.622974026,0.6346996379,4.502818904,1
2.661116539,4.779583355,2.935093594,-2.803172238,7.321304031,1
-5.575430982,-7.288570936,3.575421178,9.660368843,2.384311285,1
-5.890901485,-4.993384052,-2.325312555,-5.122242806,2.952786066,1
4.609287087,-12.81059214,-0.484265856,-1.686498538,2.750347402,1
-1.79228762,-0.3928675459,-8.616615157,-2.049211418,7.885939131,1
0.7297191067,4.534027448,-6.39137221,3.635458068,-8.297223092,1
4.431143811,-1.255228426,-4.939793907,6.239543598,3.931398984,1
-5.346807861,5.513985906,-5.930177119,-0.622901994,2.335079778,1
-3.723408025,-2.464611812,3.687177733,10.94786772,-3.951054813,0
-4.243008899,-0.4407471513,-7.995900984,3.579604592,2.248247286,1
-1.387342063,-3.153670733,-2.698572866,11.96500365,-2.585736862,0
4.352085468,-10.94175019,0.7370213794,-2.853525901,-6.975073068,1
0.6760137507,-0.9598855965,9.460500697,0.4898133774,10.24112467,1
2.468042348,-5.412259907,9.918440454,-7.64440078,1.950355187,1
-6.708294604,-0.4405872487,-7.725728184,-6.28967449,4.955581219,0
-2.995770219,8.254402277,7.075022091,-4.285937264,4.844069366,0
5.692436361,-7.528588387,-3.7017886,-4.825667919,-4.233936168,1
-3.124655131,-4.774081432,7.573042342,-3.505774941,-8.173325427,0
1.070941717,4.311451749,-8.938531928,3.010733205,-3.507506265,0
-3.734587988,-10.20312501,3.558827298,-0.5432148034,-6.163502126,0
6.216737514,-1.299491354,5.13974327,4.806791272,-7.358076766,1
2.035499752,-12.02265327,1.960904723,0.8223499467,6.541493898,1
-4.739145651,-0.09017658499,7.328411644,6.690827501,-0.2440836181,0
2.824228646,1.072261653,8.02949408,3.393967295,5.990175149,0
8.473433533,1.127286821,0.245056987,7.448495813,-3.923009786,1
6.562887643,-9.260509954,2.415435253,-1.135651299,5.748689402,0
10.09520679,-2.434230186,-5.650053112,6.791241833,3.180763677,1
0.7548256264,-6.156339115,-2.569577605,7.387730677,8.327570674,0
6.924124002,4.432384053,1.892109897,4.312996649,5.588242877,0
2.204062507,3.188425896,-5.139153905,-6.568696419,-6.034680875,0
-1.693803013,5.348042305,11.81733191,2.67214058,4.211864911,1
3.075836996,6.873289163,2.431663096,5.594366445,-2.467225471,1
-6.486705818,-5.714994193,4.744947165,-9.123416416,-3.938303987,1
4.346428591,0.1739017768,1.667363721,-7.106704443,-6.985196265,0
-5.168828113,4.592065097,-10.03243159,4.196882529,1.712497453,0
2.877467963,11.87210066,0.7279950047,-2.03103436,-3.888229268,0
-1.108667586,3.124258297,-7.224816243,6.535413888,-3.885905537,0
-11.1784528,1.36481525,2.409288797,-0.4160536298,-3.346893961,1
-4.567637124,0.2784707501,10.90245412,-0.2449354752,-2.03362874,1
8.571443517,-0.5769062992,0.4233443806,-0.5731659693,5.068510181,1
4.950248644,-3.810450704,1.591484928,7.109149064,7.204351401,1
-3.220929724,-7.526482064,8.490983657,-4.936097078,2.348578641,0
-3.399445259,6.72161193,0.9249561233,6.10873385,-2.256442313,1
11.66975666,1.194071326,5.486778558,0.8100175829,-0.7937919794,0
3.226071612,-2.191959818,-6.050410127,5.596517182,-4.106008626,1
-7.698789194,4.659728152,-0.2919944528,-3.814150971,2.093458885,1
1.845398803,4.802594184,-1.283582405,-2.082864471,-10.56142434,1
-2.705791812,-0.6146480868,-1.760559458,-8.767665215,-3.511321043,1
3.322855454,0.2865633823,11.52980874,-3.980517634,6.007953305,1
-3.767330778,-2.107922143,-2.838782631,-2.384169782,-8.223194676,1
6.063113715,-2.273125028,5.315220853,4.550840163,-3.018250449,1
-1.283291083,8.619498735,4.30905725,-2.332289422,-0.2232873189,1
1.429198985,-9.583795316,2.677891504,4.316488364,1.142402249,0
-2.396454062,7.970261955,-5.478138857,5.254280656,4.136962864,1
6.392143066,7.769240994,4.283865801,-0.7568470344,6.989640747,0
-5.786459078,-5.170581737,10.24039375,1.490622415,5.356711357,1
1.152820967,-8.99145902,1.319051801,-0.8637163934,-3.916473522,1
-8.387438574,4.398081533,7.557504493,-3.948642065,2.569066888,0
6.25526516,-3.410278636,-2.410654123,-6.585843372,0.2388957572,1
-6.711905236,1.740339947,-1.867345214,10.75117138,-5.370929234,1
-8.018819502,-8.319532777,-7.802375446,1.23300181,0.2941973939,1
1.107401055,-0.3154328055,6.103400867,-3.158609923,-7.172575985,1
-2.393717832,3.690111713,-5.125437121,9.830080701,1.323857326,1
1.825397166,6.513776832,6.532169285,-6.823511759,-5.831731157,0
9.502243449,-0.732871001,-5.45732889,-3.174346376,3.648473107,1
-6.711339497,8.716692281,3.355753367,6.03873526,-0.4997935873,0
1.284665324,-6.501170013,1.370000443,-6.313095868,3.788448603,1
-2.561376988,-7.209636085,7.132383441,5.877699722,0.2055428914,1
-6.772341731,-10.06836122,2.449325681,2.535737155,-3.055213684,0
-1.62233482,1.489201192,8.71659878,0.6369586554,-7.922467981,1
2.867470791,-12.61603247,1.245299233,-0.2490247611,0.02350388351,0
-1.954758777,2.817894375,6.161160777,-4.709368746,7.007163001,0
-0.6151538546,6.938891247,-8.07113199,8.906892258,-1.731321085,1
-7.456595818,0.2670318015,-7.010727396,-6.91373437,-4.046955803,0
7.72021268,-3.18529793,-5.783575878,4.931756194,8.275277891,1
8.349957533,5.087980692,8.896100668,4.350690181,1.523663194,1
-2.846807723,-0.8940547259,2.314186221,1.347429266,12.36629809,0
1.346260102,0.9042115944,8.777180084,6.045158436,-2.187956668,0
6.256642934,3.012608732,-0.5053752103,11.34598253,4.334960691,1
0.7535396059,-2.058053921,4.901648535,6.170887237,10.10398854,0
2.351758751,5.6316943,4.664192024,-2.168267072,-11.50205115,1
0.9636726989,-6.55038579,0.2325030316,-4.014672992,-7.809745453,0
3.206422217,9.881165681,-0.4695111638,-4.704550235,3.705156907,1
4.012870243,-6.022139049,-2.267714158,6.257171947,1.826468012,1
-1.228340707,2.143938305,7.005499465,0.6082106775,-9.404667175,1
-4.21208876,5.239073641,0.4447645513,3.981390996,6.225843388,1
2.924776725,-2.864253227,-4.789313114,3.391406643,-6.985884013,1
0.3623550406,1.909985881,3.683242846,-4.489901458,-10.31964921,1
7.512901442,-5.279673618,4.512254596,3.707234712,-1.605405762,0
-6.808711948,-2.905741745,-8.738603791,5.243153251,-3.216248481,0
5.396958869,-5.308863053,-0.8960035716,-2.393957976,8.952929736,1
3.691709997,-2.364631166,4.648793477,0.6143677852,11.30447116,0
-0.5189202228,3.18112427,13.58201545,-0.7860538301,-0.7225966066,1
1.453323488,6.38778796,5.487088717,10.06155915,4.662713885,1
8.186385216,-6.446108757,-0.7455697194,-5.893356955,-0.3784819374,1
5.599181837,-10.4412104,-1.000779312,-0.1518874137,1.614205414,1
-6.369231855,-2.60037933,5.899384372,3.227768795,-7.172843617,1
-6.654249143,-6.122657728,-4.69090177,-1.532358006,-9.480577525,1
8.529169438,-0.9919087909,4.945184985,-5.167501534,4.371665472,1
-2.414189587,-0.2394233428,-0.0997016985,-0.9840045927,9.650707727,1
3.170446164,-10.40892736,-0.9399714529,7.3915227,4.699398693,1
4.643505517,-3.954591269,-4.780241364,9.014707665,7.394822691,1
-1.801196477,-2.01988843,1.933652665,-1.709056649,11.40244951,1
-1.216963508,-1.279566355,-2.387728888,-9.74212353,6.345982165,1
6.410299734,-3.307786073,5.639695594,5.045183555,-3.421485804,0
-7.421957007,-1.78346976,-4.795036875,6.856908708,3.965376924,1
-5.47760953,5.400723233,1.373411541,2.365821689,-10.11655133,0
-3.881508413,6.223592034,2.312971513,5.274493537,-3.609802672,1
-9.008047907,8.493697263,-1.300395488,-1.97512865,-3.181197589,0
-6.37727117,3.595520555,-5.119386653,5.426532669,3.427428752,0
0.5137040356,6.23814027,0.7252068581,9.852418962,-5.676762258,0
7.325018395,2.117513252,4.929758303,7.71850234,1.407994265,1
6.166099311,0.2940168178,7.37485876,2.690699147,-6.653147359,1
-1.886903051,-0.9263411494,-5.433001447,7.977658395,1.555940476,1
6.084782735,-0.06700307322,-7.86193901,-0.8476028808,-0.665142102,1
3.123544867,-2.031247938,-0.4942515045,2.318827999,10.0745348,0
4.755014021,-5.553124371,2.728589026,6.577197682,4.104622268,0
3.636297124,-6.184627831,4.958077133,-5.185596087,-9.646490874,1
5.123873476,-7.137824526,-1.063072431,-3.429462067,-3.147387579,1
3.741517586,-1.810375664,-0.325981527,-0.4660989337,-10.16858269,0
2.560924964,-4.598763903,7.784321506,4.870253285,2.996332013,0
-1.927408477,-7.274514371,-0.7918772122,-6.51249573,0.571722901,1
